time_gmt,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
2019-06-17T14:00:00Z,Light Rain,rain,1.29,0.74,rain,17.63,18.02,17.4,0.99,1019.42,2.85,9.14,351,1,2,1.952,237
2019-06-17T15:00:00Z,Light Rain,rain,1.08,0.74,rain,16.42,16.7,16.23,0.99,1018.55,3.38,7.01,348,1,2,5.066,237.1
2019-06-17T16:00:00Z,Light Rain,rain,1.56,0.75,rain,16.67,16.94,16.28,0.98,1018.23,3.41,7.69,310,1,2,2.479,236.6
2019-06-17T17:00:00Z,Light Rain,rain,2.15,0.8,rain,16.36,16.49,15.32,0.94,1017.58,3.44,8.59,302,1,2,1.763,235.7
2019-06-17T18:00:00Z,Rain,rain,3.61,0.83,rain,15.16,15.33,15.1,1,1017.11,2.7,4.84,275,1,2,2.284,236.8
2019-06-17T19:00:00Z,Rain,rain,3.71,0.82,rain,14.16,14.23,14.09,1,1016.39,3.09,4.8,285,1,1,0.877,237
2019-06-17T20:00:00Z,Rain,rain,3.64,0.79,rain,13.9,13.96,13.9,1,1016.31,1.58,4.25,302,1,0,4.412,235.1
2019-06-17T21:00:00Z,Rain,rain,2.62,0.75,rain,13.58,13.58,13.23,0.98,1015.89,1.8,4.06,315,1,0,9.027,235.9
2019-06-17T22:00:00Z,Light Rain,rain,2.18,0.76,rain,13.52,13.52,13.24,0.98,1015.63,1.64,3.93,317,1,0,8.23,237.9
2019-06-17T23:00:00Z,Light Rain,rain,2.37,0.76,rain,13.27,13.27,13.27,1,1015.61,1.68,3.84,308,1,0,6.302,240.6
2019-06-18T00:00:00Z,Light Rain,rain,2.01,0.77,rain,13.02,13.02,13.02,1,1015.56,1.88,3.73,313,1,0,5.414,242.3
2019-06-18T01:00:00Z,Light Rain,rain,1.76,0.69,rain,13.5,13.5,13.12,0.98,1015.24,1.79,3.56,274,0.85,0,7.747,241.8
2019-06-18T02:00:00Z,Light Rain,rain,1.67,0.66,rain,12.98,12.98,12.7,0.98,1015,1.06,3.36,263,1,0,12.637,240.3
2019-06-18T03:00:00Z,Possible Light Rain,rain,1.69,0.59,rain,12.98,12.98,12.6,0.98,1014.56,0.56,3.98,221,1,0,6.846,240
2019-06-18T04:00:00Z,Possible Light Rain,rain,2.14,0.63,rain,12.46,12.46,12.46,1,1013.98,2.34,3.3,286,0.19,0,3.965,240.3
2019-06-18T05:00:00Z,Light Rain,rain,2.26,0.68,rain,11.75,11.75,11.75,1,1013.71,2.41,2.57,316,0.19,0,2.324,241.1
2019-06-18T06:00:00Z,Rain,rain,2.94,0.7,rain,11.87,11.87,11.87,1,1012.95,3.7,3.7,270,0.19,0,0.127,242.1
2019-06-18T07:00:00Z,Rain,rain,2.8,0.74,rain,11.91,11.91,11.91,1,1012.8,3.4,3.89,274,0.19,0,0,243.1
2019-06-18T08:00:00Z,Light Rain,rain,2.46,0.8,rain,11.59,11.59,11.4,0.99,1012.56,3.53,6.33,248,0.19,0,3.715,244.3
2019-06-18T09:00:00Z,Light Rain,rain,2.38,0.81,rain,11.3,11.3,11.06,0.98,1011.94,3.85,8.38,271,0.19,0,8.285,244.9
2019-06-18T10:00:00Z,Light Rain,rain,1.66,0.77,rain,11.32,11.32,10.69,0.96,1012.16,4.43,9.07,273,0.19,0,7.233,246.1
2019-06-18T11:00:00Z,Light Rain,rain,1.09,0.74,rain,10.71,10.71,9.9,0.95,1012.57,3.93,9.26,280,0.75,0,6.531,247.3
2019-06-18T12:00:00Z,Light Rain,rain,0.92,0.69,rain,11.32,11.32,10.24,0.93,1013.22,4.37,9.49,298,1,0,9.955,249
2019-06-18T13:00:00Z,Possible Drizzle,rain,0.35,0.38,rain,11.22,11.22,10.15,0.93,1013.3,5.52,9.97,312,1,1,9.835,252
2019-06-18T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0.1,0.17,rain,12.14,12.14,10.03,0.87,1013.37,6.89,10.49,313,0.75,2,9.919,255.5
2019-06-18T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0.02,0.09,rain,12.67,12.67,9.92,0.83,1012.2,7.8,13.44,311,0.75,2,10.003,258.1
2019-06-18T16:00:00Z,Overcast,cloudy,0.01,0.07,rain,11.92,11.92,8.02,0.77,1011.54,8.57,14.41,309,1,2,10.147,258.4
2019-06-18T17:00:00Z,Overcast,cloudy,0.01,0.07,rain,11.22,11.22,8.09,0.81,1010.9,8.86,14.94,307,1,2,10.076,257.6
2019-06-18T18:00:00Z,Overcast,cloudy,0.02,0.08,rain,11.69,11.69,8.07,0.78,1010.28,7.1,13.51,312,1,1,10.003,259.2
2019-06-18T19:00:00Z,Overcast,cloudy,0.01,0.06,rain,12.73,12.73,8.96,0.78,1009.96,8.03,13.28,301,1,1,10.003,262.1
2019-06-18T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,12.99,12.99,8.13,0.72,1010.33,8.83,14.77,295,0.75,0,10.003,269.4
2019-06-18T21:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,13.03,13.03,8.12,0.72,1010.61,5.83,14.9,300,0.28,0,10.003,274.3
2019-06-18T22:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,11.7,11.7,8.07,0.78,1010.65,5.43,17.23,307,0.24,0,10.003,277.1
2019-06-18T23:00:00Z,Clear,clear-night,0,0,NA,11.64,11.64,7.71,0.77,1010.94,5.42,17.35,311,0.08,0,10.003,270.6
2019-06-19T00:00:00Z,Windy,clear-night,0,0,NA,11.62,11.62,7.06,0.74,1010.8,5.94,17.58,311,0.06,0,10.003,271.3
2019-06-19T01:00:00Z,Windy,clear-night,0,0,NA,11.5,11.5,5.84,0.68,1010.54,5.98,17.95,304,0.04,0,10.003,272.7
2019-06-19T02:00:00Z,Windy,clear-night,0,0,NA,11.5,11.5,5.43,0.66,1010.57,6.02,19.01,307,0.11,0,10.003,276.2
2019-06-19T03:00:00Z,Windy,clear-night,0,0,NA,11.21,11.21,5.15,0.66,1010.83,7.48,17.6,305,0.05,0,10.003,273.8
2019-06-19T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,12.26,12.26,4.05,0.57,1010.9,7.57,11.42,293,0.26,0,10.003,271.6
2019-06-19T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,11.97,11.97,6.05,0.67,1011.07,8.52,10.98,289,0.57,0,10.003,268.2
2019-06-19T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0.01,0.1,rain,11.68,11.68,6.27,0.69,1010.83,8.5,10.92,288,0.75,0,10.003,266.7
2019-06-19T07:00:00Z,Overcast,cloudy,0,0,NA,11.76,11.76,6.28,0.69,1011.06,8.13,12.44,290,1,0,10.003,264.6
2019-06-19T08:00:00Z,Overcast,cloudy,0,0,NA,12.14,12.14,6.83,0.7,1010.87,7.63,12.16,282,1,0,10.003,260.4
2019-06-19T09:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,11.65,11.65,6.83,0.72,1011.54,8.6,12.85,286,0.84,0,10.003,259.1
2019-06-19T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,11.61,11.61,6.82,0.72,1012.03,7.11,12.89,288,0.84,0,10.003,256.3
2019-06-19T11:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,11.55,11.55,6.78,0.73,1013.25,6.61,12.94,275,0.19,0,10.003,252.5
2019-06-19T12:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,11.55,11.55,7.3,0.75,1013.88,5.93,12.96,278,0.19,0,10.003,250.3
2019-06-19T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,12.53,12.53,7.08,0.69,1014.42,8.9,14.23,260,0.19,1,10.003,249.1
2019-06-19T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,13.49,13.49,6.83,0.64,1015.05,7.26,12.77,259,0.19,2,10.003,250.9
2019-06-19T15:00:00Z,Clear,clear-day,0,0,NA,14.57,14.57,6.58,0.59,1015.61,7.16,13.01,264,0,3,10.003,256.6
2019-06-19T16:00:00Z,Clear,clear-day,0,0,NA,15.76,15.76,6.6,0.54,1015.53,6.61,12.79,263,0,3,10.003,251.4
2019-06-19T17:00:00Z,Clear,clear-day,0,0,NA,16.5,16.5,7.02,0.53,1015.24,6.51,12.77,263,0.02,3,10.003,250.2
2019-06-19T18:00:00Z,Clear,clear-day,0,0,NA,16.87,16.87,7.04,0.52,1015.26,7.01,11.55,271,0.04,2,10.003,249
2019-06-19T19:00:00Z,Clear,clear-day,0,0,NA,15.94,15.94,7.87,0.59,1015.8,7.08,12.59,268,0,1,10.003,248.8
2019-06-19T20:00:00Z,Clear,clear-day,0,0,NA,16.04,16.04,7.2,0.56,1016.4,6.17,12.48,260,0,0,10.003,247
2019-06-19T21:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,14.38,14.38,7.22,0.62,1017.15,5.68,11.46,270,0.25,0,10.003,245.4
2019-06-19T22:00:00Z,Clear,clear-night,0,0,NA,13.34,13.34,7.3,0.67,1017.7,4.21,11.06,268,0.01,0,10.003,247.6
2019-06-19T23:00:00Z,Clear,clear-night,0,0,NA,12.25,12.25,7.44,0.72,1018.57,3.66,10.58,275,0.02,0,10.003,247.1
2019-06-20T00:00:00Z,Clear,clear-night,0,0,NA,11.16,11.16,7.31,0.77,1019.26,3.59,10.07,264,0.03,0,10.003,246.7
2019-06-20T01:00:00Z,Clear,clear-night,0,0,NA,11.06,11.06,6.71,0.75,1019.59,3.64,9.66,254,0.05,0,10.003,246.7
2019-06-20T02:00:00Z,Clear,clear-night,0,0,NA,11.09,11.09,6.28,0.72,1020.29,3.59,9.26,246,0.08,0,10.003,246.6
2019-06-20T03:00:00Z,Clear,clear-night,0,0,NA,10.21,10.21,6.27,0.77,1020.72,2.95,8.54,243,0.01,0,10.003,246.4
2019-06-20T04:00:00Z,Clear,clear-night,0,0,NA,10.3,10.3,6.23,0.76,1021.45,2.94,7.32,240,0.04,0,10.003,244.5
2019-06-20T05:00:00Z,Clear,clear-night,0,0,NA,10.28,10.28,6.26,0.76,1021.65,1.46,6.09,220,0.03,0,10.003,243.5
2019-06-20T06:00:00Z,Clear,clear-night,0,0,NA,9.47,9.11,5.75,0.78,1021.61,1.44,4.95,259,0.01,0,10.003,244.1
2019-06-20T07:00:00Z,Clear,clear-night,0,0,NA,9.41,9.41,6.41,0.82,1021.62,0.76,4.35,252,0,0,10.003,243.9
2019-06-20T08:00:00Z,Clear,clear-night,0,0,NA,8.38,7.95,5.51,0.82,1021.5,1.37,4.06,278,0,0,10.003,242.9
2019-06-20T09:00:00Z,Clear,clear-night,0,0,NA,7.34,6.79,5.65,0.89,1021.72,1.35,3.52,279,0,0,10.003,243.8
2019-06-20T10:00:00Z,Clear,clear-night,0,0,NA,7,7,5.57,0.91,1022.21,1.3,2.64,281,0,0,10.003,244.1
2019-06-20T11:00:00Z,Clear,clear-night,0,0,NA,6.1,6.1,5.33,0.95,1022.57,0.65,1.51,228,0,0,10.003,243.7
2019-06-20T12:00:00Z,Clear,clear-day,0,0,NA,6.91,6.91,5.94,0.94,1023.35,0.28,1.14,229,0,0,10.003,243.7
2019-06-20T13:00:00Z,Clear,clear-day,0,0,NA,11.39,11.39,7.57,0.77,1023.53,0.02,0.93,163,0,1,10.003,243
2019-06-20T14:00:00Z,Clear,clear-day,0,0,NA,13.58,13.58,7.98,0.69,1023.56,0,1.17,140,0,2,10.003,241.5
2019-06-20T15:00:00Z,Clear,clear-day,0,0,NA,14.03,14.03,7.7,0.66,1023.68,2.15,2.15,41,0,3,10.003,241.5
2019-06-20T16:00:00Z,Clear,clear-day,0,0,NA,14.49,14.49,7.57,0.63,1023.22,2.55,2.55,1,0.03,3,10.003,240.9
2019-06-20T17:00:00Z,Clear,clear-day,0,0,NA,15.53,15.53,7.49,0.59,1022.56,2.52,3.06,20,0.01,3,10.003,240.6
2019-06-20T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,15.22,15.22,7.5,0.6,1022.2,2.9,3.67,357,0.59,2,16.093,240.2
2019-06-20T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,15.08,15.08,8.58,0.65,1021.94,2.7,3.9,32,0.56,1,10.003,239.3
2019-06-20T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,14.76,14.76,9.57,0.71,1022.03,2.72,3.76,22,0.81,0,10.003,238.9
2019-06-20T21:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,14.25,14.25,8.93,0.7,1021.79,2.36,3.9,336,0.81,0,10.003,238
2019-06-20T22:00:00Z,Overcast,cloudy,0,0,NA,13.54,13.54,9.16,0.75,1021.79,2.79,4.85,27,0.96,0,10.003,238.1
2019-06-20T23:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,13.37,13.37,9.62,0.78,1021.79,2.36,5.66,11,0.43,0,10.003,239.1
2019-06-21T00:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,13.73,13.73,9.65,0.76,1021.53,2.38,5.89,20,0.34,0,10.003,238.5
2019-06-21T01:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,13.56,13.56,9.68,0.77,1021.24,2.74,8.03,12,0.31,0,10.003,239.2
2019-06-21T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,11.56,11.56,10.26,0.92,1021.33,3.01,8.35,35,0.57,0,10.003,240.2
2019-06-21T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,12.3,12.3,9.72,0.84,1021.36,2.98,8.6,19,0.38,0,10.003,241.2
2019-06-21T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,11.57,11.57,9.7,0.88,1021.05,2.99,8.86,33,0.2,0,10.003,242
2019-06-21T05:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,NA,10.57,10.57,9.39,0.92,1020.6,2.44,9.06,22,0.3,0,10.003,242.6
2019-06-21T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,10.65,10.65,9.39,0.92,1020.19,1.95,8.87,4,0.81,0,10.003,244.7
2019-06-21T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,10.74,10.74,9.41,0.92,1019.89,2.61,8.96,28,0.87,0,10.003,244.9
2019-06-21T08:00:00Z,Overcast,cloudy,0,0,NA,10.87,10.87,9.47,0.91,1019.47,2.61,8.69,19,0.96,0,10.003,244.3
2019-06-21T09:00:00Z,Overcast,cloudy,0,0,NA,10.35,10.35,9.7,0.96,1019.37,2.15,8.44,31,0.96,0,10.003,244.2
2019-06-21T10:00:00Z,Overcast,cloudy,0,0,NA,9.98,9.23,8.56,0.91,1019.73,1.93,8.04,30,1,0,10.003,244
2019-06-21T11:00:00Z,Overcast,cloudy,0,0,NA,10.17,10.17,8.6,0.9,1020.22,1.91,7.55,17,1,0,10.003,244
2019-06-21T12:00:00Z,Overcast,cloudy,0,0,NA,12.46,12.46,10.79,0.9,1020.49,2.87,7.05,12,1,0,10.003,243.9
2019-06-21T13:00:00Z,Overcast,cloudy,0,0,NA,13.64,13.64,10.79,0.83,1020.51,3.24,7.16,7,1,1,10.003,245.2
2019-06-21T14:00:00Z,Overcast,cloudy,0,0,NA,13.82,13.82,10.82,0.82,1020.73,3.31,6.17,11,1,2,10.003,245.3
2019-06-21T15:00:00Z,Overcast,cloudy,0,0,NA,13.94,13.94,10.85,0.82,1020.42,3.37,6.04,14,1,2,10.003,242.7
2019-06-21T16:00:00Z,Overcast,cloudy,0,0,NA,14.66,14.66,10.82,0.78,1019.84,2.35,5.74,29,1,2,10.003,242.3
2019-06-21T17:00:00Z,Overcast,cloudy,0,0,NA,15.67,15.67,11.54,0.76,1019.28,2.28,5.52,25,1,2,10.003,241.8
2019-06-21T18:00:00Z,Overcast,cloudy,0,0,NA,15.82,15.82,11.72,0.77,1018.54,2.8,5.91,13,1,1,10.003,242.2
2019-06-21T19:00:00Z,Overcast,cloudy,0,0,NA,16.12,16.12,11.75,0.75,1018.27,1.9,5.55,12,1,1,10.003,245.6
2019-06-21T20:00:00Z,Overcast,cloudy,0.01,0.01,rain,15.1,15.1,12.74,0.86,1018.08,2.52,5.93,18,1,0,10.003,246.5
2019-06-21T21:00:00Z,Mostly Cloudy,partly-cloudy-night,0.03,0.02,rain,15.13,15.13,12.73,0.86,1018.33,1.32,6.74,32,0.64,0,10.003,241.4
2019-06-21T22:00:00Z,Mostly Cloudy,partly-cloudy-night,0.02,0.02,rain,14.5,14.5,12.76,0.89,1018.61,0.8,6.76,81,0.64,0,10.003,246.9
2019-06-21T23:00:00Z,Overcast,cloudy,0.25,0.04,rain,15.49,15.49,12.78,0.84,1019.13,0.78,7.2,59,1,0,10.003,246.6
2019-06-22T00:00:00Z,Overcast,cloudy,0.14,0.02,rain,15.35,15.35,13.67,0.9,1019.26,1.95,7.39,65,1,0,10.003,246.9
2019-06-22T01:00:00Z,Overcast,cloudy,0,0,NA,14.79,14.79,13.8,0.94,1019.29,1.74,6.59,26,1,0,10.003,245.4
2019-06-22T02:00:00Z,Mostly Cloudy,partly-cloudy-night,0.01,0.02,rain,15.38,15.38,13.78,0.9,1019.59,1.79,6.95,11,0.75,0,10.003,246.7
2019-06-22T03:00:00Z,Mostly Cloudy,partly-cloudy-night,0.01,0.01,rain,14.64,14.64,13.79,0.95,1019.8,1.54,4.65,306,0.75,0,10.003,249
2019-06-22T04:00:00Z,Mostly Cloudy,partly-cloudy-night,0.01,0.02,rain,14.66,14.66,13.08,0.9,1019.9,0.98,4.52,251,0.75,0,10.003,249.8
2019-06-22T05:00:00Z,Overcast,cloudy,0,0,NA,14.48,14.48,12.73,0.89,1019.61,0.78,4.45,296,1,0,10.003,252.4
2019-06-22T06:00:00Z,Overcast,cloudy,0,0,NA,14.77,14.77,12.71,0.87,1019.45,0.51,3.59,291,1,0,10.003,252.7
2019-06-22T07:00:00Z,Overcast,cloudy,0,0,NA,14.77,14.77,12.7,0.87,1019.51,0.45,4.72,286,1,0,10.003,254.3
2019-06-22T08:00:00Z,Overcast,cloudy,0,0,NA,15.11,15.11,13.66,0.91,1019.37,0.87,4.8,283,1,0,10.003,253.2
2019-06-22T09:00:00Z,Overcast,cloudy,0.02,0.03,rain,15.38,15.38,13.62,0.89,1019.43,0.9,3.68,10,1,0,10.003,252.9
2019-06-22T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,15.41,15.49,14.61,0.95,1019.74,0.9,3.4,8,0.75,0,10.003,252.6
2019-06-22T11:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,15.07,15.07,13.67,0.91,1020.21,0,2.7,275,0.75,0,10.003,252.1
2019-06-22T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,14.53,14.65,14.53,1,1020.46,1.31,2.05,102,0.75,0,6.004,251.8
2019-06-22T13:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,16.9,16.92,14.73,0.87,1020.85,1.27,1.73,75,0.44,1,10.003,251.7
2019-06-22T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,NA,16.75,16.77,14.69,0.88,1021.06,1.98,1.98,99,0.44,2,10.003,250.9
2019-06-22T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,17.8,17.8,14.83,0.83,1020.29,1.99,1.99,60,0.63,2,10.003,252
2019-06-22T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,17.7,17.7,14.86,0.83,1019.69,1.47,1.47,82,0.63,3,10.003,251
2019-06-22T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,17.55,17.56,14.84,0.84,1018.8,2.03,2.03,60,0.75,2,10.003,248.4
2019-06-22T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,NA,18.36,18.36,13.9,0.75,1017.98,2.56,2.97,74,0.56,2,10.003,248.9
2019-06-22T19:00:00Z,Partly Cloudy,partly-cloudy-day,0.01,0.01,rain,18.46,18.46,13.54,0.73,1017.65,3.06,3.08,56,0.44,1,10,248.3
2019-06-22T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0.01,0.01,rain,17.58,17.58,13.88,0.79,1017.52,3.62,3.62,78,0.75,0,10.003,252.6
2019-06-22T21:00:00Z,Mostly Cloudy,partly-cloudy-night,0.01,0.01,rain,16.54,16.54,13.87,0.84,1017.35,2.21,2.21,60,0.73,0,10.003,252
2019-06-22T22:00:00Z,Mostly Cloudy,partly-cloudy-night,0.01,0.01,rain,15.66,15.66,13.54,0.87,1017.61,2.61,3.68,98,0.61,0,10.003,246.6
2019-06-22T23:00:00Z,Mostly Cloudy,partly-cloudy-night,0.01,0.01,rain,15.62,15.62,13.68,0.88,1017.56,2,4.01,84,0.69,0,10.003,246.3
2019-06-23T00:00:00Z,Overcast,cloudy,0.01,0.01,rain,16.06,16.09,14.54,0.91,1017.26,2.49,2.49,92,0.93,0,10.003,252
2019-06-23T01:00:00Z,Overcast,cloudy,0.06,0.02,rain,15.78,15.83,14.59,0.93,1016.87,1.03,2.08,83,0.96,0,9.837,251.8
2019-06-23T02:00:00Z,Overcast,cloudy,0.02,0.01,rain,15.97,16.05,14.82,0.93,1016.26,1.15,1.81,60,0.98,0,9.676,251.7
2019-06-23T03:00:00Z,Overcast,cloudy,0.03,0.02,rain,15.6,15.71,14.88,0.95,1015.78,1.04,1.9,99,1,0,10.003,251.2
2019-06-23T04:00:00Z,Overcast,cloudy,0,0,NA,15.31,15.43,14.84,0.97,1015.43,1.33,2.29,70,1,0,10.117,250.4
2019-06-23T05:00:00Z,Overcast,cloudy,0,0,NA,15.23,15.34,14.74,0.97,1015.1,0.77,2.01,205,1,0,10.003,248.5
2019-06-23T06:00:00Z,Overcast,cloudy,0.01,0.01,rain,15.34,15.44,14.76,0.96,1014.62,0.79,2.33,77,1,0,10.003,248.3
2019-06-23T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0.05,0.02,rain,15.67,15.74,14.71,0.94,1013.85,1.22,6.34,232,0.75,0,9.995,246.1
2019-06-23T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0.09,0.03,rain,15.83,16.02,15.48,0.98,1013.13,1.99,6.67,331,0.86,0,8.228,245.7
2019-06-23T09:00:00Z,Overcast,cloudy,0.13,0.04,rain,14.8,14.89,14.46,0.98,1012.68,2.09,5.68,330,1,0,8.586,247.9
2019-06-23T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0.1,0.04,rain,16.85,17.19,16.8,1,1012.48,1.85,5.42,299,0.84,0,8.54,248.2
2019-06-23T11:00:00Z,Mostly Cloudy,partly-cloudy-night,0.04,0.04,rain,16.98,17.2,16.11,0.95,1012.33,1.94,4.79,94,0.75,0,3.596,248.6
2019-06-23T12:00:00Z,Mostly Cloudy,partly-cloudy-day,0.01,0.02,rain,17.72,18.04,16.99,0.96,1012.09,1.58,3.97,354,0.75,0,3.933,248.4
2019-06-23T13:00:00Z,Mostly Cloudy,partly-cloudy-day,0.01,0.02,rain,17.71,18.04,17.04,0.96,1011.76,1.26,3.38,306,0.75,1,7.058,249.2
2019-06-23T14:00:00Z,Mostly Cloudy,partly-cloudy-day,0.02,0.03,rain,17.01,17.32,16.64,0.98,1011.76,2.47,2.83,26,0.64,2,8.804,250.2
2019-06-23T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0.02,0.06,rain,18.87,19.21,17.53,0.92,1011.12,1.93,3.16,331,0.75,2,5.57,251
2019-06-23T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0.02,0.04,rain,19.16,19.49,17.53,0.9,1010.6,4.37,4.37,289,0.75,2,5.885,251.8
2019-06-23T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0.07,0.05,rain,19.33,19.53,16.64,0.84,1009.79,2.89,5.8,272,0.75,2,7.264,252.3
2019-06-23T18:00:00Z,Overcast,cloudy,0.12,0.07,rain,20.39,20.72,17.87,0.85,1009.75,2.89,4.74,257,1,1,4.762,253.2
2019-06-23T19:00:00Z,Foggy,fog,0.09,0.06,rain,18.57,18.86,17.03,0.91,1009.63,3.36,4.39,210,1,1,0.516,253.2
2019-06-23T20:00:00Z,Foggy,fog,0.1,0.06,rain,17.67,17.92,16.49,0.93,1010.01,2.48,3.67,198,1,0,2.824,253.1
2019-06-23T21:00:00Z,Mostly Cloudy,partly-cloudy-night,0.12,0.06,rain,17.5,17.7,16.15,0.92,1009.73,1.01,2.51,277,0.75,0,5.002,254.2
2019-06-23T22:00:00Z,Overcast,cloudy,0.07,0.04,rain,17.03,17.19,15.68,0.92,1010.08,1.79,3.06,264,0.9,0,7.117,255.8
2019-06-23T23:00:00Z,Foggy,fog,0.02,0.02,rain,16.18,16.39,15.69,0.97,1010.62,1.8,4.77,243,0.75,0,2.889,258.6
2019-06-24T00:00:00Z,Foggy,fog,0,0,NA,15.21,15.4,15.21,1,1010.99,2.44,5.85,210,0.75,0,2.279,260.5
2019-06-24T01:00:00Z,Foggy,fog,0,0,NA,15.25,15.42,15.11,0.99,1011.29,2.49,5.65,216,0.64,0,0.811,261.1
2019-06-24T02:00:00Z,Foggy,fog,0,0,NA,14.4,14.51,14.4,1,1011.71,2.22,4.84,216,1,0,0.3,261
2019-06-24T03:00:00Z,Foggy,fog,0,0,NA,12.84,12.84,12.84,1,1011.58,1.83,2.51,199,1,0,1.199,260.2
2019-06-24T04:00:00Z,Overcast,cloudy,0,0,NA,12.84,12.84,12.84,1,1011.71,1.73,2.3,206,1,0,4.004,260.8
2019-06-24T05:00:00Z,Foggy,fog,0,0,NA,11.86,11.86,11.86,1,1011.5,1.32,1.91,199,0.67,0,1.975,261.5
2019-06-24T06:00:00Z,Foggy,fog,0,0,NA,13,13,11.63,0.91,1011.38,1.33,1.81,211,1,0,0.199,262
2019-06-24T07:00:00Z,Overcast,cloudy,0,0,NA,12.5,12.5,10.58,0.88,1010.89,1.34,2.26,183,1,0,8.998,261.9
2019-06-24T08:00:00Z,Foggy,fog,0,0,NA,12.4,12.4,9.55,0.83,1010.34,2.07,3.05,191,1,0,0.399,261.8
2019-06-24T09:00:00Z,Overcast,cloudy,0,0,NA,11.42,11.42,9.54,0.88,1010.09,1.63,3.78,190,1,0,6.994,261.6
2019-06-24T10:00:00Z,Foggy,fog,0,0,NA,10.35,10.35,9.15,0.92,1010.17,0.71,4.35,156,0.75,0,0.499,261.8
2019-06-24T11:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,NA,10.16,10.16,9.5,0.96,1010.4,2.26,4.39,120,0.75,0,6.994,266
2019-06-24T12:00:00Z,Overcast,cloudy,0,0,NA,12.27,12.27,11.62,0.96,1010.17,3.28,4.69,88,0.9,0,10.003,266.2
2019-06-24T13:00:00Z,Overcast,cloudy,0,0,NA,13.53,13.53,12.01,0.91,1009.6,3.74,5.2,90,0.9,1,10.003,266.8
2019-06-24T14:00:00Z,Overcast,cloudy,0,0,NA,13.79,13.79,12.01,0.89,1008.97,4.82,5.77,101,1,1,10.003,267.7
2019-06-24T15:00:00Z,Overcast,cloudy,0,0,NA,14.09,14.09,12.93,0.93,1008.02,4.88,5.66,99,1,2,10.003,268.5
2019-06-24T16:00:00Z,Overcast,cloudy,0,0,NA,14.78,14.78,12.91,0.89,1006.59,4.39,5.83,87,0.9,2,10.013,269.4
2019-06-24T17:00:00Z,Overcast,cloudy,0.02,0.04,rain,14.82,14.82,12.96,0.89,1005.41,5.46,5.94,97,1,2,10.026,270.2
2019-06-24T18:00:00Z,Overcast,cloudy,0.24,0.19,rain,14.92,14.92,12.82,0.87,1004.27,4.7,6.1,100,1,1,8.998,269.8
